room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
16399199,1363,27410707,Entire home/apt,,Zurich,,Kreis 7,0,0,2,1,,53,,"Cosy, modern, quiet apartment, close to the centre",57:15.6,47.361197,8.59062,0101000020E61000001FBAA0BE652E2140E7340BB43BAE4740
18085071,1363,51211802,Entire home/apt,,Zurich,,Kreis 9,4,4.5,2,0,,48,,Perfect Studio,57:15.6,47.370095,8.498626,0101000020E6100000DFDE35E84BFF2040E1B4E0455FAF4740
18355448,1363,121334950,Entire home/apt,,Zurich,,Kreis 6,1,0,1,2,,47,,APARTMENT FROM JULY 18 - 28,57:15.6,47.396681,8.541473,0101000020E61000008255F5F23B152140E8F86871C6B24740
11368689,1363,45910295,Entire home/apt,,Zurich,,Kreis 9,1,0,2,1,,43,,Ein sonnige Wohnung für 1 oder 2,57:15.6,47.398321,8.494217,0101000020E61000002541B8020AFD2040AF27BA2EFCB24740
13169756,1363,2043736,Entire home/apt,,Zurich,,Kreis 2,0,0,1,1,,53,,Zurich,57:15.6,47.335654,8.530277,0101000020E610000059A48977800F2140C362D4B5F6AA4740
17580246,1363,81163931,Entire home/apt,,Zurich,,Kreis 12,0,0,3,1,,42,,kind Simple Entire home in Zurich,57:13.7,47.40178,8.591085,0101000020E6100000F44F70B1A22E2140EC17EC866DB34740
12531402,1363,8867123,Entire home/apt,,Zurich,,Kreis 10,34,5,2,0,,52,,NEU:In der Stadt und doch im Grünen,57:13.7,47.413025,8.481491,0101000020E6100000FDA204FD85F6204017B7D100DEB44740
19012997,1363,15852345,Entire home/apt,,Zurich,,Kreis 3,0,0,1,0,,58,,Centrale gemütliche Einzimmer Wohnung,57:13.7,47.36889,8.523043,0101000020E6100000AFCDC64ACC0B214025E99AC937AF4740
19063757,1363,65640716,Entire home/apt,,Zurich,,Kreis 7,0,0,4,2,,58,,Zentrale Altbauwohnung+Balkon /Apartment w balkony,57:13.7,47.36904,8.563662,0101000020E6100000F4FE3F4E982021403A75E5B33CAF4740
16827762,1363,1303137,Entire home/apt,,Zurich,,Kreis 3,9,4.5,2,1,,53,,Nice Appartment at Zurichs most wonderful square,57:13.7,47.373028,8.514664,0101000020E61000006ADB300A82072140033FAA61BFAF4740
13319620,1363,11514684,Entire home/apt,,Zurich,,Kreis 6,3,5,2,1,,54,,Cozy&quiet apartment in Radiostudio,57:13.7,47.401183,8.538891,0101000020E6100000AC376A85E9132140085BECF659B34740
17325078,1363,3991238,Entire home/apt,,Zurich,,Kreis 2,1,0,2,1,,50,,Cozy and spacious flat in zurich wollishofen,57:13.7,47.33335,8.530397,0101000020E610000004CB1132900F2140910F7A36ABAA4740
12866076,1363,65014439,Entire home/apt,,Zurich,,Kreis 11,8,5,2,1,,47,,Cosy apartment in Oerlikon,57:13.7,47.405718,8.551372,0101000020E610000038DC476E4D1A214003B34291EEB34740
13882824,1363,82170794,Entire home/apt,,Zurich,,Kreis 11,7,5,2,1,,42,,Private room and free usage of 145m2 big apartment,57:13.7,47.413449,8.558553,0101000020E6100000562AA8A8FA1D21402EC896E5EBB44740
13161592,1363,53687452,Entire home/apt,,Zurich,,Kreis 4,2,0,4,0,,58,,"2 Zimmerwohnung, sehr gut Ausgestattet, Zentrum",57:13.7,47.376561,8.52015,0101000020E61000005F07CE19510A21407BF99D2633B04740
14036321,1363,17758580,Entire home/apt,,Zurich,,Kreis 3,7,4.5,2,2,,53,,Lovely furnished apartment in quiet area,57:13.7,47.369622,8.500848,0101000020E6100000B58828266F002140E9F010C64FAF4740
15197787,1363,62365066,Entire home/apt,,Zurich,,Kreis 11,32,5,3,1,,53,,Near exhibition Center spacious room,57:13.7,47.408361,8.548433,0101000020E61000002618CE35CC1821401EFB592C45B44740
13760278,1363,80673820,Entire home/apt,,Zurich,,Kreis 8,10,4.5,2,1,,52,,Central Charming Apartment 2 Min walk to the lake,57:13.7,47.355788,8.557551,0101000020E610000046B41D53771D2140952710768AAD4740
17208700,1363,18042521,Entire home/apt,,Zurich,,Kreis 7,1,0,2,1,,56,,Schöne und helle Wohnung in der Stadt Zürich,57:13.7,47.365869,8.55953,0101000020E6100000034356B77A1E214064CF9ECBD4AE4740
3813905,1363,19610180,Entire home/apt,,Zurich,,Kreis 9,54,5,1,0,,53,,Stadt Zürich/ kleines Studio ,57:13.7,47.381571,8.480964,0101000020E6100000501BD5E940F620400F0D8B51D7B04740
18028311,1363,123999278,Entire home/apt,,Zurich,,Kreis 9,10,5,2,1,,50,,Gartenhaus 집 렌트합니다.,57:13.7,47.374358,8.494117,0101000020E610000096CB46E7FCFC20407C7F83F6EAAF4740
19158604,1363,116984293,Entire home/apt,,Zurich,,Kreis 12,5,4.5,4,1,,55,,!! BUDGET Appartment !!,57:13.7,47.401575,8.588229,0101000020E6100000191EFB592C2D214013F241CF66B34740
14384159,1363,88322204,Private room,,Zurich,,Kreis 5,5,5,1,1,,74,,"Room in Zürich City, 5 mins to Zürich main station",54:01.3,47.38209,8.529274,0101000020E6100000073F7100FD0E214077103B53E8B04740
14393766,1363,8103469,Private room,,Zurich,,Kreis 12,3,5,2,1,,65,,Comfortable Room in Zurich,54:01.3,47.404345,8.558389,0101000020E61000006DE4BA29E51D21408BA6B393C1B34740
7815834,1363,2752037,Private room,,Zurich,,Kreis 6,6,5,2,1,,64,,Cozy house with big garden,54:01.2,47.401077,8.538195,0101000020E6100000CFBD874B8E132140C216BB7D56B34740
8121984,1363,42888363,Private room,,Zurich,,Kreis 4,0,0,2,1,,74,,"10 qm WG-Zimmer in Zürich, Kreis 4",54:01.2,47.377371,8.514591,0101000020E6100000C2A1B77878072140BABA63B14DB04740
6419952,1363,33492850,Private room,,Zurich,,Kreis 5,11,4.5,2,1,,63,,lovely room near lake and centre,54:01.2,47.394017,8.513752,0101000020E61000005A828C800A072140B58828266FB24740
9527873,1363,35216541,Private room,,Zurich,,Kreis 11,0,0,2,1,,66,,Bright room in Zurich Oerlikon,54:01.2,47.40717,8.550949,0101000020E61000001E87C1FC151A2140C7F484251EB44740
3460739,1363,17439053,Private room,,Zurich,,Kreis 6,4,5,2,1,,64,,charming room with own balcony,54:01.2,47.385002,8.545797,0101000020E6100000848252B4721721408272DBBE47B14740
6796349,1363,26314685,Private room,,Zurich,,Kreis 3,16,4.5,2,1,,80,,lovely flat with garden and rooftop,54:01.2,47.366699,8.52186,0101000020E61000005E2EE23B310B2140EA3C2AFEEFAE4740
9971774,1363,46968214,Private room,,Zurich,,Kreis 3,3,4.5,2,1,,68,,Privat room and bath in a Penthouse,54:01.2,47.364084,8.519794,0101000020E610000065506D70220A2140997FF44D9AAE4740
8177456,1363,40087911,Private room,,Zurich,,Kreis 4,8,5,1,1,,69,,Room with sofa bed & private balcony,54:01.2,47.383845,8.510262,0101000020E61000007AC8940F41052140D7DD3CD521B14740
4423751,1363,22963814,Private room,,Zurich,,Kreis 6,3,5,2,1,,75,,Room in classy appartment in Zurich,54:01.2,47.383689,8.547643,0101000020E610000044C4CDA964182140DF6A9DB81CB14740
3709759,1363,18925940,Private room,,Zurich,,Kreis 11,17,5,2,1,,70,,COZY GUEST ROOM CLOSE TO DOWNTOWN,54:01.2,47.405901,8.551075,0101000020E610000052499D80261A2140F4346090F4B34740
19208264,1363,134403789,Private room,,Zurich,,Kreis 2,0,0,2,1,,74,,Quiet room w Central location (lake forest & HB),53:59.6,47.344402,8.528757,0101000020E6100000E90FCD3CB90E2140A8565F5D15AC4740
751290,1363,3950706,Private room,,Zurich,,Kreis 11,2,0,1,1,,72,,Zurich City private furnished room,53:59.6,47.402338,8.556408,0101000020E61000002D776682E11C214012F8C3CF7FB34740
6948316,1363,4901888,Private room,,Zurich,,Kreis 10,3,5,1,1,,64,,"City-View, Lovely Flat! Privatroom",53:59.6,47.392715,8.521666,0101000020E6100000CADE52CE170B214007D3307C44B24740
7269995,1363,5513596,Private room,,Zurich,,Kreis 3,0,0,2,1,,74,,,53:59.6,47.377364,8.504698,0101000020E610000095B6B8C6670221400858AB764DB04740
429197,1363,2133209,Private room,,Zurich,,Kreis 5,2,0,1,1,,69,,Cosy bedroom with beautiful view,53:59.6,47.393408,8.507752,0101000020E61000000AF5F411F80321400DFE7E315BB24740
7838436,1363,39204465,Private room,,Zurich,,Kreis 11,8,5,2,1,,74,,Relaxing room close to the center,53:59.6,47.419936,8.50228,0101000020E6100000A9DE1AD82A012140DF347D76C0B54740
1608599,1363,7123447,Private room,,Zurich,,Kreis 10,0,0,2,1,,79,,Bright room in the central trend quarter Wipkingen,53:59.6,47.393851,8.52441,0101000020E61000000664AF777F0C21409A3FA6B569B24740
9346241,1363,48505675,Private room,,Zurich,,Kreis 2,1,0,1,1,,69,,spacious designer room incl. bike,53:59.6,47.354648,8.532513,0101000020E6100000C3633F8BA5102140C0CB0C1B65AD4740
460641,1363,825903,Private room,,Zurich,,Kreis 4,2,0,2,1,,72,,Giant Loft room w own bath in district 4 8/23-9/14,53:59.6,47.377161,8.515761,0101000020E6100000C11A67D311082140D029C8CF46B04740
815055,1363,3693420,Private room,,Zurich,,Kreis 2,70,5,1,1,,63,,Quiet room in Zürich 5min to center,53:59.6,47.337149,8.532646,0101000020E6100000C0B0FCF9B61021408670CCB227AB4740
11682406,1363,6126976,Private room,,Zurich,,Kreis 10,7,5,1,1,,68,,Stilvolles Zimmer 50m von Limmat,53:59.6,47.390927,8.529829,0101000020E6100000DCF126BF450F2140CB0F5CE509B24740
19397174,1363,135958025,Private room,,Zurich,,Kreis 8,0,0,2,1,,64,,Central City Location in a Quiet Area,53:59.6,47.359801,8.554849,0101000020E6100000C66F0A2B151C2140B7088CF50DAE4740
18167503,1363,7877610,Private room,,Zurich,,Kreis 3,4,5,2,1,,74,,Cosy and central apartment with 360° terrace view,53:59.6,47.375518,8.515906,0101000020E6100000CF9ECBD42408214098874CF910B04740
13256338,1363,74587875,Private room,,Zurich,,Kreis 10,6,4.5,2,1,,63,,Lovely central room with amazing view,53:59.6,47.391232,8.526113,0101000020E61000003B00E2AE5E0D21400893E2E313B24740
12726736,1363,4877530,Private room,,Zurich,,Kreis 9,7,5,2,1,,73,,Light-flooded private garden flat,53:58.0,47.401973,8.475234,0101000020E610000000E5EFDE51F320400070ECD973B34740
4547827,1363,19700847,Private room,,Zurich,,Kreis 3,0,0,1,1,,79,,Modern room near Letzigrund,53:58.0,47.379365,8.504802,0101000020E610000029E96168750221409F1F46088FB04740
693082,1363,3545290,Private room,,Zurich,,Kreis 3,116,4.5,2,1,,64,,Room in Trend-District from zürich,53:58.0,47.366058,8.520336,0101000020E6100000E8DCED7A690A2140373811FDDAAE4740
3348079,1363,7781215,Private room,,Zurich,,Kreis 6,49,5,1,1,,69,,lovely and quiet room in a historic house,53:58.0,47.395943,8.536881,0101000020E610000003B00111E2122140420A9E42AEB24740
13055680,1363,7459779,Private room,,Zurich,,Kreis 3,5,5,1,1,,64,,Room in stylish 3 bedroom apartment,53:58.0,47.378127,8.503984,0101000020E61000001F6ADB300A022140075E2D7766B04740
6074017,1363,1778444,Private room,,Zurich,,Kreis 9,15,5,2,1,,72,,Modern comfort in a private and spacious home,53:58.0,47.368167,8.489141,0101000020E6100000F6436CB070FA2040B43BA41820AF4740
14077267,1363,2446646,Private room,,Zurich,,Kreis 5,3,5,2,1,,66,,Zimmer im trendigen Kreis 5,53:58.0,47.389374,8.517976,0101000020E6100000CE39782634092140D3F4D901D7B14740
3091288,1363,1157800,Private room,,Zurich,,Kreis 6,34,5,2,1,,67,,Private room in the heart of Zurich,53:58.0,47.389687,8.539812,0101000020E610000009FA0B3D6214214093567C43E1B14740
3582890,1363,16535870,Private room,,Zurich,,Kreis 10,7,5,2,1,,74,,"Quiet,central room w/ garden 2",53:58.0,47.387683,8.533403,0101000020E6100000342DB1321A1121408B1BB7989FB14740
10763246,1363,26098506,Private room,,Zurich,,Kreis 11,7,4.5,2,1,,74,,Room by Hallenstadion,53:58.0,47.409391,8.547202,0101000020E6100000919C4CDC2A1821406C239EEC66B44740
1137339,1363,6238643,Private room,,Zurich,,Kreis 10,16,5,2,1,,78,,"Zurich - easy, central, convenient",53:58.0,47.402387,8.495195,0101000020E61000001349F4328AFD2040F3AACE6A81B34740
3013883,1363,15360040,Private room,,Zurich,,Kreis 4,0,0,2,1,,69,,City apt with backyard next to the night scene,53:58.0,47.377398,8.525325,0101000020E6100000DB8AFD65F70C2140B4C9E1934EB04740
907535,1363,4861292,Private room,,Zurich,,Kreis 6,18,5,1,1,,69,,"big, comfortable, lovely room!",53:58.0,47.405966,8.534285,0101000020E61000009A7CB3CD8D112140DBA4A2B1F6B34740
15253929,1363,73355613,Private room,,Zurich,,Kreis 10,0,0,1,1,,82,,Zentrale Unterkunft in Zürich Wipkingen,53:58.0,47.395108,8.526682,0101000020E6100000A3C85A43A90D2140A93121E692B24740
17403446,1363,21633689,Private room,,Zurich,,Kreis 2,0,0,1,1,,74,,"Zentrales wunderschönes, grosses, helles Zimmer",53:56.4,47.338233,8.529923,0101000020E6100000E2CB4411520F2140C8B60C384BAB4740
7046592,1363,1712986,Private room,,Zurich,,Kreis 4,9,5,2,1,,70,,1bdrm | shared apt | 12min to HBF,53:56.4,47.375077,8.518916,0101000020E610000006BEA25BAF092140AB3DEC8502B04740
16092776,1363,50348083,Private room,,Zurich,,Kreis 4,6,4,2,1,,64,,Swiss Star Brewery - double room,53:56.4,47.378119,8.52848,0101000020E61000001F2E39EE940E2140847F113466B04740
12964225,1363,21955313,Private room,,Zurich,,Kreis 9,3,4.5,2,1,,69,,"Sunny, beautiful room with a high quality bed",53:56.4,47.370928,8.491367,0101000020E6100000D2AA967494FB2040D99596917AAF4740
13253493,1363,74245794,Private room,,Zurich,,Kreis 3,0,0,2,1,,63,,"central, simpel, cosy;  private room",53:56.4,47.360475,8.517225,0101000020E6100000E25817B7D10821404703780B24AE4740
16793972,1363,39553443,Private room,,Zurich,,Kreis 2,0,0,1,1,,69,,RUMPUMP FLAT,53:56.4,47.342782,8.534013,0101000020E61000001747E5266A11214028D4D347E0AB4740
9838952,1363,41436745,Private room,,Zurich,,Kreis 10,4,4.5,2,1,,69,,Large central room with balcony,53:56.4,47.391491,8.527872,0101000020E6100000BFF2203D450E2140D4D688601CB24740
11558089,1363,7795245,Private room,,Zurich,,Kreis 5,7,4,2,1,,74,,Central & nice room in shared flat,53:56.4,47.387844,8.52889,0101000020E6100000E65C8AABCA0E214094F947DFA4B14740
14437525,1363,87480387,Private room,,Zurich,,Kreis 3,2,0,2,1,,64,,"Unterkunft, City 10 min bis HB, incl. Breakfast",53:56.4,47.362081,8.516397,0101000020E6100000498105306508214062C092AB58AE4740
18474069,1363,10118460,Private room,,Zurich,,Kreis 4,4,4.5,2,1,,79,,Zimmer in zentraler Lage,53:56.4,47.378386,8.527299,0101000020E6100000506D7022FA0D2140D3A1D3F36EB04740
18788628,1363,12009352,Private room,,Zurich,,Kreis 1,2,0,2,1,,79,,The place to be,53:56.4,47.371657,8.540277,0101000020E6100000DE8FDB2F9F1421402C2AE27492AF4740
5523947,1363,5668100,Private room,,Zurich,,Kreis 4,27,4.5,2,1,,79,,Cozy room in a shared apartment in central Zurich,53:54.0,47.383527,8.514135,0101000020E61000003A75E5B33C0721400611A96917B14740
11967175,1363,17767578,Private room,,Zurich,,Kreis 11,6,5,2,1,,69,,Central and Charming - Room for 2,53:54.0,47.413871,8.546166,0101000020E6100000D05FE811A3172140A4E194B9F9B44740
15597801,1363,80403295,Private room,,Zurich,,Kreis 4,5,4.5,2,1,,74,,Room with private Bathroom next to the City Center,53:54.0,47.376617,8.52166,0101000020E61000004243FF04170B21400F0F61FC34B04740
7746167,1363,9176822,Private room,,Zurich,,Kreis 3,27,5,2,1,,79,,"Big & comfi 25m2 private room, centrally located",53:54.0,47.373735,8.515564,0101000020E610000069FD2D01F80721406F2F698CD6AF4740
3073966,1363,4124134,Private room,,Zurich,,Kreis 11,38,5,2,1,,69,,Sunny room in a duplex apartment,53:54.0,47.40503,8.550995,0101000020E6100000E08442041C1A21400EF3E505D8B34740
9881876,1363,5322532,Private room,,Zurich,,Kreis 5,2,0,2,1,,64,,"Room in spacious flat, private bath",53:54.0,47.387747,8.526997,0101000020E6100000232E008DD20D2140A10F96B1A1B14740
19078104,1363,8101113,Private room,,Zurich,,Kreis 6,0,0,4,1,,74,,deluxe room with nice view just next to ETH / Uni,53:54.0,47.378746,8.547273,0101000020E6100000B6F7A92A34182140D3BEB9BF7AB04740
14534229,1363,19821791,Private room,,Zurich,,Kreis 3,18,5,2,1,,69,,Gemütliches Zimmer,53:54.0,47.357884,8.520229,0101000020E610000090DC9A745B0A21407EE19524CFAD4740
15857058,1363,1433577,Private room,,Zurich,,Kreis 5,1,0,2,1,,67,,"Room in beautiful attic, beside Josefswiese",53:54.0,47.384532,8.524201,0101000020E61000009D0FCF12640C2140FB21365838B14740
12305760,1363,66352873,Private room,,Zurich,,Kreis 11,2,0,2,1,,67,,Big room in Private House with garden and jacuzzi,53:54.0,47.410803,8.524543,0101000020E610000003B16CE6900C2140A20C553195B44740
18268826,1363,34518445,Private room,,Zurich,,Kreis 2,0,0,2,1,,73,,Gästezimmer in urbaner Lage mit Wald- und Seenähe,53:54.0,47.337232,8.529742,0101000020E6100000A1A2EA573A0F214014950D6B2AAB4740
6499785,1363,2978500,Private room,,Zurich,,Kreis 10,60,4.5,2,1,,64,,Lovely room in Zurich Wipkingen,53:52.8,47.396881,8.521361,0101000020E6100000D9D138D4EF0A2140AFB321FFCCB24740
17890803,1363,14262786,Private room,,Zurich,,Kreis 3,2,0,1,1,,79,,20m2 Privat Room in Charming and Stylish Apartment,53:52.8,47.361045,8.519009,0101000020E6100000CAA8328CBB09214031B1F9B836AE4740
16565421,1363,65782613,Private room,,Zurich,,Kreis 10,2,0,2,1,,74,,Sunny and modern - own bathroom POP-UP,53:52.8,47.397301,8.51235,0101000020E610000011363CBD5206214084D558C2DAB24740
7333413,1363,25815273,Private room,,Zurich,,Kreis 11,25,4.5,6,2,,68,,My castle is your castle...,53:52.8,47.413115,8.51229,0101000020E6100000BC22F8DF4A062140573ECBF3E0B44740
14065476,1363,39927358,Private room,,Zurich,,Kreis 4,19,5,2,1,,82,,"Modern, bright & central apartment",53:52.8,47.369638,8.527868,0101000020E6100000B935E9B6440E2140EFAD484C50AF4740
7271030,1363,3349878,Private room,,Zurich,,Kreis 2,7,5,2,1,,80,,Large room with stunning lake view!,53:52.7,47.348989,8.531556,0101000020E610000033FCA71B28102140F6D4EAABABAC4740
7877662,1363,41436745,Private room,,Zurich,,Kreis 5,2,0,2,1,,73,,Large central room at the river,53:52.7,47.390185,8.52618,0101000020E61000005A9E0777670D2140E4310395F1B14740
13445268,1363,48420108,Private room,,Zurich,,Kreis 2,3,5,2,1,,63,,Cosy Designroom close to the zurich lake,53:52.7,47.34527,8.532646,0101000020E6100000C0B0FCF9B61021401C25AFCE31AC4740
18539183,1363,15022767,Private room,,Zurich,,Kreis 4,3,5,2,1,,69,,Charmante Maisonette mit Dachterrasse,53:52.7,47.379619,8.527567,0101000020E6100000CDE506431D0E214059F8FA5A97B04740
1314607,1363,7142951,Private room,,Zurich,,Kreis 2,67,5,1,1,,79,,Schönes Zimmer beim Rieterpark,53:52.7,47.35868,8.526151,0101000020E6100000F183F3A9630D214059DDEA39E9AD4740
5100998,1363,26355010,Private room,,Zurich,,Kreis 4,123,5,2,1,,82,,Cozy private room centrally located,53:52.7,47.374406,8.523321,0101000020E6100000BA9EE8BAF00B21408DB62A89ECAF4740
8363158,1363,7417694,Private room,,Zurich,,Kreis 8,1,0,2,1,,79,,"Beautiful, Sunny Room in ""Seefeld""",53:52.7,47.357896,8.555774,0101000020E610000028EFE3688E1C214042AF3F89CFAD4740
10694026,1363,55121198,Private room,,Zurich,,Kreis 3,19,5,1,1,,69,,Cozy bedroom in nice neighborhood,53:52.7,47.378047,8.505234,0101000020E61000008FA7E507AE022140EBAC16D863B04740
4999355,1363,16448177,Private room,,Zurich,,Kreis 9,115,4.5,2,1,,64,,Big room in house with garden,53:51.0,47.375586,8.493086,0101000020E61000001D3BA8C475FC2040F06AB93313B04740
2679799,1363,8061776,Private room,,Zurich,,Kreis 2,54,5,2,1,,74,,Discover Zürich & relax comfortably,53:51.0,47.337633,8.534921,0101000020E610000022E3512AE11121407286E28E37AB4740
8926048,1363,18327045,Private room,,Zurich,,Kreis 3,46,5,2,1,,68,,Clean Cozy Center+pocketWIFI,53:51.0,47.373165,8.519763,0101000020E610000079573D601E0A21408481E7DEC3AF4740
16544217,1363,104791483,Private room,,Zurich,,Kreis 8,16,5,2,1,,79,,Wohnen im Herzen von Zürich (Seefeld),53:51.0,47.364207,8.551509,0101000020E61000003AE63C635F1A2140B5FCC0559EAE4740
18454443,1363,15022767,Private room,,Zurich,,Kreis 4,5,5,2,1,,69,,Zimmer in charmanter Maisonette mit Dachterrasse,53:51.0,47.379852,8.526568,0101000020E6100000813D26529A0D2140FCA886FD9EB04740
4408754,1363,22880648,Private room,,Zurich,,Kreis 9,2,0,2,1,,63,,Zürich City (District 9),53:51.0,47.373069,8.486805,0101000020E6100000FE0E45813EF92040621399B9C0AF4740
775782,1363,3536005,Private room,,Zurich,,Kreis 12,23,5,2,1,,79,,Quiet Private Room Irchel Park,53:51.0,47.404745,8.559882,0101000020E6100000F73C7FDAA81E2140191C25AFCEB34740
10965866,1363,54999955,Private room,,Zurich,,Kreis 8,32,5,1,1,,79,,CitySky-Line Zurich -  5thTopFloor,53:51.0,47.360067,8.552127,0101000020E6100000297AE063B01A214036AFEAAC16AE4740
3235722,1363,8826279,Private room,,Zurich,,Kreis 2,35,5,2,1,,80,,Stylish apartment in quiet area,53:51.0,47.348436,8.527425,0101000020E6100000832F4CA60A0E2140E15F048D99AC4740
16552364,1363,92082698,Private room,,Zurich,,Kreis 7,8,4.5,5,1,,79,,grosses ruhiges Zimmer in Zürich,53:51.0,47.356819,8.600259,0101000020E61000006342CC2555332140B4CBB73EACAD4740
19083618,1363,1202987,Private room,,Zurich,,Kreis 4,2,0,2,1,,74,,"Spacious and bright room, downtown Zurich",53:51.0,47.381326,8.517382,0101000020E61000000114234BE6082140A88E554ACFB04740
13500178,1363,77433591,Private room,,Zurich,,Kreis 11,6,5,2,1,,54,,"Your home in Oerlikon, Zürich",52:36.7,47.411985,8.549158,0101000020E61000006DACC43C2B192140A6B8AAECBBB44740
14921826,1363,49633106,Private room,,Zurich,,Kreis 6,65,4.5,4,2,,44,,| the 4S | near old town | ETH | Uni |,52:36.7,47.385822,8.548015,0101000020E6100000546F0D6C95182140E509849D62B14740
17613971,1363,119741087,Private room,,Zurich,,Kreis 7,3,5,2,1,,58,,Nice and clean people are welcome near Uni/ETH,52:36.7,47.370602,8.562619,0101000020E61000006937FA980F20214085EAE6E26FAF4740
19445841,1363,4240121,Private room,,Zurich,,Kreis 10,0,0,2,1,,56,,Wohlfühloase am Letten,52:36.7,47.390289,8.531609,0101000020E6100000BE840A0E2F102140897E6DFDF4B14740
4246456,1363,21714165,Private room,,Zurich,,Kreis 1,344,4,2,1,,53,,Mini-Musiker-Zimmer,52:34.7,47.370548,8.544349,0101000020E61000007A3881E9B416214092CCEA1D6EAF4740
17630862,1363,40266879,Private room,,Zurich,,Kreis 11,16,5,2,1,,53,,Oerlikon Private Bedroom Easy access Airport/City,52:34.7,47.416784,8.548126,0101000020E6100000B22C98F8A31821407FBF982D59B54740
18235768,1363,28087350,Private room,,Zurich,,Kreis 11,10,5,2,1,,47,,Bright room in a charming apartment in Zurich,52:33.2,47.403379,8.544789,0101000020E6100000EB707495EE16214054724EECA1B34740
17732648,1363,120918312,Private room,,Zurich,,Kreis 11,1,0,2,1,,42,,Charming room in Zürich,52:33.2,47.406993,8.551579,0101000020E61000001E520C90681A2140B859BC5818B44740
6290097,1363,6102974,Private room,,Zurich,,Kreis 10,7,4,2,1,,47,,HOUSE ON A HILL ~ ROOM WITH A VIEW,52:32.4,47.415287,8.477093,0101000020E6100000124DA08845F420401BBAD91F28B54740
13341688,1363,75574132,Private room,,Zurich,,Kreis 9,0,0,2,1,,53,,Quiet room in greenish neighbourhood,52:30.2,47.388529,8.475475,0101000020E610000096218E7571F3204017467A51BBB14740
5516473,1363,16630480,Private room,,Zurich,,Kreis 10,4,4.5,2,1,,58,,Nice room in Zurich West district 5,52:30.2,47.394268,8.514256,0101000020E6100000268BFB8F4C072140FEEDB25F77B24740
16938949,1363,91240228,Private room,,Zurich,,Kreis 4,0,0,2,1,,53,,Recent renovated appartment in the heart of Zurich,52:30.2,47.378483,8.527673,0101000020E6100000E4F6CB272B0E2140C68B852172B04740
14171973,1363,9915661,Private room,,Zurich,,Kreis 11,12,5,2,1,,57,,*Perfect Sleepingroom* next to railstation,52:30.2,47.42608,8.510252,0101000020E6100000EB6F09C03F05214066BD18CA89B64740
2952711,1363,15073121,Private room,,Zurich,,Kreis 7,2,0,2,1,,47,,Charming room in shared apartment,52:30.2,47.364087,8.557301,0101000020E6100000630E828E561D21400AF31E679AAE4740
6056099,1363,620454,Private room,,Zurich,,Kreis 6,4,4.5,1,1,,53,,Zimmer in Haus mit schönem Garten,52:30.2,47.393546,8.535166,0101000020E6100000BEDC2747011221405EBC1FB75FB24740
18202028,1363,56832162,Private room,,Zurich,,Kreis 4,6,4.5,2,1,,46,,You'll love it :),52:30.2,47.371287,8.524433,0101000020E6100000E7E26F7B820C21400937195586AF4740
11822318,1363,8832547,Private room,,Zurich,,Kreis 3,0,0,2,1,,44,,A room in center of the city,52:30.2,47.377979,8.509729,0101000020E610000044A51133FB04214093C9A99D61B04740
13338946,1363,69611190,Private room,,Zurich,,Kreis 4,0,0,2,1,,42,,Zimmer Stadtzentrum,52:30.2,47.379582,8.527043,0101000020E6100000E52B8194D80D21403C139A2496B04740
6632107,1363,34715361,Private room,,Zurich,,Kreis 11,0,0,2,1,,58,,Villa Bülachstr.,52:30.2,47.401216,8.546581,0101000020E6100000DE3AFF76D9172140E350BF0B5BB34740
17901796,1363,2194214,Private room,,Zurich,,Kreis 3,1,0,2,1,,44,,Cosy Room In a Beautiful Old Apartment,52:30.2,47.371948,8.520049,0101000020E610000090A2CEDC430A214004E8F7FD9BAF4740
6172971,1363,9643050,Private room,,Zurich,,Kreis 3,7,4.5,2,1,,56,,Sunny and cozy room with balcony,52:30.2,47.378676,8.50789,0101000020E61000004EEE77280A042140DAE3857478B04740
4883107,1363,25122077,Private room,,Zurich,,Kreis 5,0,0,1,1,,53,,Dachzimmer ,52:28.7,47.386847,8.52718,0101000020E6100000E7357689EA0D214022C7D63384B14740
12169046,1363,62006210,Private room,,Zurich,,Kreis 9,0,0,1,1,,53,,"cosy, quiet home in zürich altstetten",52:28.7,47.379249,8.494615,0101000020E6100000DA38622D3EFD20403605323B8BB04740
18288191,1363,19341659,Private room,,Zurich,,Kreis 11,3,5,2,1,,53,,Cosy room in Oerlikon!,52:28.7,47.408258,8.552923,0101000020E6100000946934B9181B2140492A53CC41B44740
14824048,1363,8302945,Private room,,Zurich,,Kreis 6,0,0,1,1,,45,,Private room in beautiful flat,52:28.7,47.404083,8.535332,0101000020E61000002A013109171221404EEFE2FDB8B34740
7905545,1363,41688286,Private room,,Zurich,,Kreis 4,6,4.5,2,1,,53,,Flat share room in central Zurich,52:28.7,47.37654,8.528737,0101000020E6100000CC5EB69DB60E214063D1747632B04740
18980796,1363,111294923,Private room,,Zurich,,Kreis 12,0,0,2,0,,53,,Gut gelegenes Zimmer in Zürich (Über87/1005),52:28.7,47.405186,8.562416,0101000020E6100000897E6DFDF41F214006668522DDB34740
